PM,type,Name,birth,mf,bw,key
7,VPA,Buri,2015-04-30,mother,0.9346386527141922,VPABuri2015-04-30
7,VPA,Buri,2016-08-21,mother,0.9012196538506216,VPABuri2016-08-21
7,VPA,Chroe,2013-11-21,mother,0.8823434795756206,VPAChroe2013-11-21
7,VPA,Chroe,2014-06-23,mother,0.876409127636455,VPAChroe2014-06-23
7,VPA,Chroe,2016-04-21,mother,0.9919419163513652,VPAChroe2016-04-21
7,VPA,Chroe,2016-11-09,mother,0.92874095840868,VPAChroe2016-11-09
7,VPA,Chroe,2018-09-11,mother,1.0015579622458857,VPAChroe2018-09-11
7,VPA,Chroe,2019-04-01,mother,0.8925797857264328,VPAChroe2019-04-01
7,VPA,Cocoro,2015-04-30,father,0.8874960330053951,VPACocoro2015-04-30
7,VPA,Dolche,2016-02-13,father,1.037325834078998,VPADolche2016-02-13
7,VPA,Dolche,2017-03-19,father,1.0140568009507809,VPADolche2017-03-19
7,VPA,Dolche,2019-06-24,father,1.0266561644971397,VPADolche2019-06-24
7,VPA,Iwashi,2012-10-20,father,0.9957648426941572,VPAIwashi2012-10-20
7,VPA,Iwashi,2014-12-22,father,0.9851591626039576,VPAIwashi2014-12-22
7,VPA,Iwashi,2016-01-09,father,0.988896978522024,VPAIwashi2016-01-09
7,VPA,Kuroco,2013-11-21,father,1.0423204945316216,VPAKuroco2013-11-21
7,VPA,Kuroco,2014-06-23,father,1.0040743123379534,VPAKuroco2014-06-23
7,VPA,Sayori,2012-10-20,mother,0.8966546502627787,VPASayori2012-10-20
7,VPA,Sayori,2014-12-22,mother,0.9164006963586246,VPASayori2014-12-22
7,VPA,Sayori,2016-01-09,mother,0.9140050197203298,VPASayori2016-01-09
7,VPA,Shirasu,2014-01-04,father,0.9560168895144264,VPAShirasu2014-01-04
7,VPA,Shirasu,2014-06-07,father,0.8590341697137813,VPAShirasu2014-06-07
7,VPA,Shirasu,2015-06-04,father,0.956838172335954,VPAShirasu2015-06-04
7,VPA,Shirasu,2017-01-25,father,0.9809980806142032,VPAShirasu2017-01-25
